Rate_Ratio
" Pennsylvania Resident Deaths: Crude/Age-Specific Rates per 100,000"

CauseofDeaths,CountyState,Year,Sex,RaceEthnicity,Age,Obs_Count,Exp_Count,Population,TRateRatio,RateRatio,LowerBound,UpperBound,Significance,FIPSCode
Coronary heart disease,Dauphin,2021,Male,Hispanic,40 to 44,0,0,931,Crude/Age-Specific Rate,ND,ND,ND,,043
Coronary heart disease,Dauphin,2021,Male,Hispanic,45 to 49,0,0,829,Crude/Age-Specific Rate,ND,ND,ND,,043
Coronary heart disease,Dauphin,2021,Female,White,35 to 39,0,0,"6,494",Crude/Age-Specific Rate,ND,ND,ND,,043
Coronary heart disease,Dauphin,2021,Female,White,40 to 44,1,1,"6,254",Crude/Age-Specific Rate,ND,ND,ND,,043
Coronary heart disease,Dauphin,2021,Female,White,45 to 49,0,1,"5,848",Crude/Age-Specific Rate,ND,ND,ND,,043
Coronary heart disease,Dauphin,2021,Female,Black,35 to 39,0,0,"1,816",Crude/Age-Specific Rate,ND,ND,ND,,043
Coronary heart disease,Dauphin,2021,Female,Black,40 to 44,0,0,"1,685",Crude/Age-Specific Rate,ND,ND,ND,,043
Coronary heart disease,Dauphin,2021,Female,Black,45 to 49,0,1,"1,531",Crude/Age-Specific Rate,ND,ND,ND,,043
Coronary heart disease,Dauphin,2021,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,043
Coronary heart disease,Dauphin,2021,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,043
Coronary heart disease,Dauphin,2021,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,043
Coronary heart disease,Dauphin,2021,Female,Multi-Race,35 to 39,0,0,290,Crude/Age-Specific Rate,ND,ND,ND,,043
Coronary heart disease,Dauphin,2021,Female,Multi-Race,40 to 44,0,0,268,Crude/Age-Specific Rate,ND,ND,ND,,043
Coronary heart disease,Dauphin,2021,Female,Multi-Race,45 to 49,0,0,196,Crude/Age-Specific Rate,ND,ND,ND,,043
Coronary heart disease,Dauphin,2021,Female,Hispanic,35 to 39,0,0,"1,143",Crude/Age-Specific Rate,ND,ND,ND,,043
Coronary heart disease,Dauphin,2021,Female,Hispanic,40 to 44,0,0,"1,061",Crude/Age-Specific Rate,ND,ND,ND,,043
Coronary heart disease,Dauphin,2021,Female,Hispanic,45 to 49,0,0,886,Crude/Age-Specific Rate,ND,ND,ND,,043
Coronary heart disease,Delaware,2021,Male,White,35 to 39,3,1,"12,621",Crude/Age-Specific Rate,ND,ND,ND,,045
Coronary heart disease,Delaware,2021,Male,White,40 to 44,4,3,"11,628",Crude/Age-Specific Rate,ND,ND,ND,,045
Coronary heart disease,Delaware,2021,Male,White,45 to 49,2,6,"10,675",Crude/Age-Specific Rate,ND,ND,ND,,045
Coronary heart disease,Delaware,2021,Male,Black,35 to 39,2,2,"4,380",Crude/Age-Specific Rate,ND,ND,ND,,045
Coronary heart disease,Delaware,2021,Male,Black,40 to 44,0,3,"3,990",Crude/Age-Specific Rate,ND,ND,ND,,045
Coronary heart disease,Delaware,2021,Male,Black,45 to 49,1,3,"3,451",Crude/Age-Specific Rate,ND,ND,ND,,045
Coronary heart disease,Delaware,2021,Male,Asian/Pacific Islander,35 to 39,0,0,"1,577",Crude/Age-Specific Rate,ND,ND,ND,,045
Coronary heart disease,Delaware,2021,Male,Asian/Pacific Islander,40 to 44,0,0,"1,489",Crude/Age-Specific Rate,ND,ND,ND,,045
Coronary heart disease,Delaware,2021,Male,Asian/Pacific Islander,45 to 49,0,0,"1,386",Crude/Age-Specific Rate,ND,ND,ND,,045
Coronary heart disease,Delaware,2021,Male,Multi-Race,35 to 39,0,0,317,Crude/Age-Specific Rate,ND,ND,ND,,045
Coronary heart disease,Delaware,2021,Male,Multi-Race,40 to 44,0,0,250,Crude/Age-Specific Rate,ND,ND,ND,,045
Coronary heart disease,Delaware,2021,Male,Multi-Race,45 to 49,0,0,268,Crude/Age-Specific Rate,ND,ND,ND,,045
Coronary heart disease,Delaware,2021,Male,Hispanic,35 to 39,0,0,"1,140",Crude/Age-Specific Rate,ND,ND,ND,,045
Coronary heart disease,Delaware,2021,Male,Hispanic,40 to 44,1,0,929,Crude/Age-Specific Rate,ND,ND,ND,,045
Coronary heart disease,Delaware,2021,Male,Hispanic,45 to 49,0,0,849,Crude/Age-Specific Rate,ND,ND,ND,,045
Coronary heart disease,Delaware,2021,Female,White,35 to 39,0,0,"12,349",Crude/Age-Specific Rate,ND,ND,ND,,045
Coronary heart disease,Delaware,2021,Female,White,40 to 44,1,1,"11,427",Crude/Age-Specific Rate,ND,ND,ND,,045
Coronary heart disease,Delaware,2021,Female,White,45 to 49,1,2,"10,558",Crude/Age-Specific Rate,ND,ND,ND,,045
Coronary heart disease,Delaware,2021,Female,Black,35 to 39,0,1,"5,313",Crude/Age-Specific Rate,ND,ND,ND,,045
Coronary heart disease,Delaware,2021,Female,Black,40 to 44,2,1,"4,856",Crude/Age-Specific Rate,ND,ND,ND,,045
Coronary heart disease,Delaware,2021,Female,Black,45 to 49,2,2,"4,132",Crude/Age-Specific Rate,ND,ND,ND,,045
Coronary heart disease,Delaware,2021,Female,Asian/Pacific Islander,35 to 39,0,0,"1,751",Crude/Age-Specific Rate,ND,ND,ND,,045
Coronary heart disease,Delaware,2021,Female,Asian/Pacific Islander,40 to 44,0,0,"1,665",Crude/Age-Specific Rate,ND,ND,ND,,045
Coronary heart disease,Delaware,2021,Female,Asian/Pacific Islander,45 to 49,0,0,"1,457",Crude/Age-Specific Rate,ND,ND,ND,,045
Coronary heart disease,Delaware,2021,Female,Multi-Race,35 to 39,0,0,346,Crude/Age-Specific Rate,ND,ND,ND,,045
Coronary heart disease,Delaware,2021,Female,Multi-Race,40 to 44,0,0,319,Crude/Age-Specific Rate,ND,ND,ND,,045
Coronary heart disease,Delaware,2021,Female,Multi-Race,45 to 49,0,0,255,Crude/Age-Specific Rate,ND,ND,ND,,045
Coronary heart disease,Delaware,2021,Female,Hispanic,35 to 39,0,0,953,Crude/Age-Specific Rate,ND,ND,ND,,045
Coronary heart disease,Delaware,2021,Female,Hispanic,40 to 44,0,0,940,Crude/Age-Specific Rate,ND,ND,ND,,045
Coronary heart disease,Delaware,2021,Female,Hispanic,45 to 49,0,0,695,Crude/Age-Specific Rate,ND,ND,ND,,045
Coronary heart disease,Elk,2021,Male,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,047
Coronary heart disease,Elk,2021,Male,White,40 to 44,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,047
Coronary heart disease,Elk,2021,Male,White,45 to 49,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,047
Coronary heart disease,Elk,2021,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,047
Coronary heart disease,Elk,2021,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,047
Coronary heart disease,Elk,2021,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,047
Coronary heart disease,Elk,2021,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,047
Coronary heart disease,Elk,2021,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,047
Coronary heart disease,Elk,2021,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,047
Coronary heart disease,Elk,2021,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,047
Coronary heart disease,Elk,2021,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,047
Coronary heart disease,Elk,2021,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,047
Coronary heart disease,Elk,2021,Male,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,047
Coronary heart disease,Elk,2021,Male,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,047
Coronary heart disease,Elk,2021,Male,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,047
Coronary heart disease,Elk,2021,Female,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,047
Coronary heart disease,Elk,2021,Female,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,047
Coronary heart disease,Elk,2021,Female,White,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,047
Coronary heart disease,Elk,2021,Female,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,047
Coronary heart disease,Elk,2021,Female,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,047
Coronary heart disease,Elk,2021,Female,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,047
Coronary heart disease,Elk,2021,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,047
Coronary heart disease,Elk,2021,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,047
Coronary heart disease,Elk,2021,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,047
Coronary heart disease,Elk,2021,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,047
Coronary heart disease,Elk,2021,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,047
Coronary heart disease,Elk,2021,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,047
Coronary heart disease,Elk,2021,Female,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,047
Coronary heart disease,Elk,2021,Female,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,047
Coronary heart disease,Elk,2021,Female,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,047
Coronary heart disease,Erie,2021,Male,White,35 to 39,0,1,"7,173",Crude/Age-Specific Rate,ND,ND,ND,,049
Coronary heart disease,Erie,2021,Male,White,40 to 44,1,2,"6,913",Crude/Age-Specific Rate,ND,ND,ND,,049
Coronary heart disease,Erie,2021,Male,White,45 to 49,6,3,"6,527",Crude/Age-Specific Rate,ND,ND,ND,,049
Coronary heart disease,Erie,2021,Male,Black,35 to 39,0,0,707,Crude/Age-Specific Rate,ND,ND,ND,,049
Coronary heart disease,Erie,2021,Male,Black,40 to 44,1,0,567,Crude/Age-Specific Rate,ND,ND,ND,,049
Coronary heart disease,Erie,2021,Male,Black,45 to 49,0,1,601,Crude/Age-Specific Rate,ND,ND,ND,,049
Coronary heart disease,Erie,2021,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,049
Coronary heart disease,Erie,2021,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,049
Coronary heart disease,Erie,2021,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,049
Coronary heart disease,Erie,2021,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,049
Coronary heart disease,Erie,2021,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,049
Coronary heart disease,Erie,2021,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,049
Coronary heart disease,Erie,2021,Male,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,049
Coronary heart disease,Erie,2021,Male,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,049
Coronary heart disease,Erie,2021,Male,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,049
Coronary heart disease,Erie,2021,Female,White,35 to 39,0,0,"7,138",Crude/Age-Specific Rate,ND,ND,ND,,049
Coronary heart disease,Erie,2021,Female,White,40 to 44,0,1,"6,768",Crude/Age-Specific Rate,ND,ND,ND,,049
Coronary heart disease,Erie,2021,Female,White,45 to 49,3,1,"6,566",Crude/Age-Specific Rate,ND,ND,ND,,049
Coronary heart disease,Erie,2021,Female,Black,35 to 39,0,0,621,Crude/Age-Specific Rate,ND,ND,ND,,049
Coronary heart disease,Erie,2021,Female,Black,40 to 44,0,0,526,Crude/Age-Specific Rate,ND,ND,ND,,049
Coronary heart disease,Erie,2021,Female,Black,45 to 49,0,0,453,Crude/Age-Specific Rate,ND,ND,ND,,049
Coronary heart disease,Erie,2021,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,049
Coronary heart disease,Erie,2021,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,049
Coronary heart disease,Erie,2021,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,049
Coronary heart disease,Erie,2021,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,049
Coronary heart disease,Erie,2021,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,049
Coronary heart disease,Erie,2021,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,049
Coronary heart disease,Erie,2021,Female,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,049
Coronary heart disease,Erie,2021,Female,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,049
Coronary heart disease,Erie,2021,Female,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,049
Coronary heart disease,Fayette,2021,Male,White,35 to 39,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,051
Coronary heart disease,Fayette,2021,Male,White,40 to 44,2,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,051
Coronary heart disease,Fayette,2021,Male,White,45 to 49,5,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,051
Coronary heart disease,Fayette,2021,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,051
Coronary heart disease,Fayette,2021,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,051
Coronary heart disease,Fayette,2021,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,051
Coronary heart disease,Fayette,2021,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,051
Coronary heart disease,Fayette,2021,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,051
Coronary heart disease,Fayette,2021,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,051
Coronary heart disease,Fayette,2021,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,051
Coronary heart disease,Fayette,2021,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,051
Coronary heart disease,Fayette,2021,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,051
Coronary heart disease,Fayette,2021,Male,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,051
Coronary heart disease,Fayette,2021,Male,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,051
Coronary heart disease,Fayette,2021,Male,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,051
Coronary heart disease,Fayette,2021,Female,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,051
Coronary heart disease,Fayette,2021,Female,White,40 to 44,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,051
Coronary heart disease,Fayette,2021,Female,White,45 to 49,2,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,051
Coronary heart disease,Fayette,2021,Female,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,051
Coronary heart disease,Fayette,2021,Female,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,051
Coronary heart disease,Fayette,2021,Female,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,051
Coronary heart disease,Fayette,2021,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,051
Coronary heart disease,Fayette,2021,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,051
Coronary heart disease,Fayette,2021,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,051
Coronary heart disease,Fayette,2021,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,051
Coronary heart disease,Fayette,2021,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,051
Coronary heart disease,Fayette,2021,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,051
Coronary heart disease,Fayette,2021,Female,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,051
Coronary heart disease,Fayette,2021,Female,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,051
Coronary heart disease,Fayette,2021,Female,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,051
Coronary heart disease,Forest,2021,Male,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,053
Coronary heart disease,Forest,2021,Male,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,053
Coronary heart disease,Forest,2021,Male,White,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,053
Coronary heart disease,Forest,2021,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,053
Coronary heart disease,Forest,2021,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,053
Coronary heart disease,Forest,2021,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,053
Coronary heart disease,Forest,2021,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,053
Coronary heart disease,Forest,2021,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,053
Coronary heart disease,Forest,2021,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,053
Coronary heart disease,Forest,2021,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,053
Coronary heart disease,Forest,2021,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,053
Coronary heart disease,Forest,2021,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,053
Coronary heart disease,Forest,2021,Male,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,053
Coronary heart disease,Forest,2021,Male,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,053
Coronary heart disease,Forest,2021,Male,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,053
Coronary heart disease,Forest,2021,Female,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,053
Coronary heart disease,Forest,2021,Female,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,053
Coronary heart disease,Forest,2021,Female,White,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,053
Coronary heart disease,Forest,2021,Female,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,053
Coronary heart disease,Forest,2021,Female,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,053
Coronary heart disease,Forest,2021,Female,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,053
Coronary heart disease,Forest,2021,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,053
Coronary heart disease,Forest,2021,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,053
Coronary heart disease,Forest,2021,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,053
Coronary heart disease,Forest,2021,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,053
Coronary heart disease,Forest,2021,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,053
Coronary heart disease,Forest,2021,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,053
Coronary heart disease,Forest,2021,Female,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,053
Coronary heart disease,Forest,2021,Female,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,053
Coronary heart disease,Forest,2021,Female,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,053
Coronary heart disease,Franklin,2021,Male,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,055
Coronary heart disease,Franklin,2021,Male,White,40 to 44,2,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,055
Coronary heart disease,Franklin,2021,Male,White,45 to 49,2,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,055
Coronary heart disease,Franklin,2021,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,055
Coronary heart disease,Franklin,2021,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,055
Coronary heart disease,Franklin,2021,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,055
Coronary heart disease,Franklin,2021,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,055
Coronary heart disease,Franklin,2021,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,055
Coronary heart disease,Franklin,2021,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,055
Coronary heart disease,Franklin,2021,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,055
Coronary heart disease,Franklin,2021,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,055
Coronary heart disease,Franklin,2021,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,055
Coronary heart disease,Franklin,2021,Male,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,055
Coronary heart disease,Franklin,2021,Male,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,055
Coronary heart disease,Franklin,2021,Male,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,055
Coronary heart disease,Franklin,2021,Female,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,055
Coronary heart disease,Franklin,2021,Female,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,055
Coronary heart disease,Franklin,2021,Female,White,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,055
Coronary heart disease,Franklin,2021,Female,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,055
Coronary heart disease,Franklin,2021,Female,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,055
Coronary heart disease,Franklin,2021,Female,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,055
Coronary heart disease,Franklin,2021,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,055
Coronary heart disease,Franklin,2021,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,055
Coronary heart disease,Franklin,2021,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,055
Coronary heart disease,Franklin,2021,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,055
Coronary heart disease,Franklin,2021,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,055
Coronary heart disease,Franklin,2021,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,055
Coronary heart disease,Franklin,2021,Female,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,055
Coronary heart disease,Franklin,2021,Female,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,055
Coronary heart disease,Franklin,2021,Female,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,055
Coronary heart disease,Fulton,2021,Male,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,057
Coronary heart disease,Fulton,2021,Male,White,40 to 44,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,057
Coronary heart disease,Fulton,2021,Male,White,45 to 49,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,057
Coronary heart disease,Fulton,2021,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,057
Coronary heart disease,Fulton,2021,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,057
