Rate_Ratio
" Pennsylvania Resident Deaths: Crude/Age-Specific Rates per 100,000"

CauseofDeaths,CountyState,Year,Sex,RaceEthnicity,Age,Obs_Count,Exp_Count,Population,TRateRatio,RateRatio,LowerBound,UpperBound,Significance,FIPSCode
Suicide (intentional self-harm),Bradford,2022,Female,Black,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Suicide (intentional self-harm),Bradford,2022,Female,Asian/Pacific Islander,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Suicide (intentional self-harm),Bradford,2022,Female,Asian/Pacific Islander,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Suicide (intentional self-harm),Bradford,2022,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Suicide (intentional self-harm),Bradford,2022,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Suicide (intentional self-harm),Bradford,2022,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Suicide (intentional self-harm),Bradford,2022,Female,Asian/Pacific Islander,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Suicide (intentional self-harm),Bradford,2022,Female,Asian/Pacific Islander,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Suicide (intentional self-harm),Bradford,2022,Female,Asian/Pacific Islander,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Suicide (intentional self-harm),Bradford,2022,Female,Multi-Race,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Suicide (intentional self-harm),Bradford,2022,Female,Multi-Race,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Suicide (intentional self-harm),Bradford,2022,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Suicide (intentional self-harm),Bradford,2022,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Suicide (intentional self-harm),Bradford,2022,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Suicide (intentional self-harm),Bradford,2022,Female,Multi-Race,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Suicide (intentional self-harm),Bradford,2022,Female,Multi-Race,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Suicide (intentional self-harm),Bradford,2022,Female,Multi-Race,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Suicide (intentional self-harm),Bradford,2022,Female,Hispanic,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Suicide (intentional self-harm),Bradford,2022,Female,Hispanic,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Suicide (intentional self-harm),Bradford,2022,Female,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Suicide (intentional self-harm),Bradford,2022,Female,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Suicide (intentional self-harm),Bradford,2022,Female,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Suicide (intentional self-harm),Bradford,2022,Female,Hispanic,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Suicide (intentional self-harm),Bradford,2022,Female,Hispanic,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Suicide (intentional self-harm),Bradford,2022,Female,Hispanic,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,015
Suicide (intentional self-harm),Bucks,2022,Male,White,25 to 29,3,4,"14,969",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,White,30 to 34,6,5,"15,466",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,White,35 to 39,3,6,"17,259",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,White,40 to 44,5,5,"17,345",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,White,45 to 49,8,6,"16,581",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,White,50 to 54,5,7,"19,861",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,White,55 to 59,6,7,"22,109",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,White,60 to 64,15,8,"23,274",Crude/Age-Specific Rate,64.4,31.8,97.1,+,017
Suicide (intentional self-harm),Bucks,2022,Male,Black,25 to 29,0,0,"1,084",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,Black,30 to 34,1,0,"1,210",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,Black,35 to 39,0,0,"1,104",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,Black,40 to 44,0,0,"1,060",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,Black,45 to 49,0,0,966,Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,Black,50 to 54,0,0,"1,060",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,Black,55 to 59,0,0,912,Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,Black,60 to 64,0,0,755,Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,Asian/Pacific Islander,25 to 29,0,0,919,Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,Asian/Pacific Islander,30 to 34,0,0,"1,166",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,Asian/Pacific Islander,35 to 39,0,0,"1,536",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,Asian/Pacific Islander,40 to 44,1,0,"1,530",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,Asian/Pacific Islander,45 to 49,0,0,"1,431",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,Asian/Pacific Islander,50 to 54,0,0,"1,323",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,Asian/Pacific Islander,55 to 59,1,0,"1,086",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,Asian/Pacific Islander,60 to 64,0,0,927,Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,Multi-Race,25 to 29,1,0,467,Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,Multi-Race,30 to 34,0,0,368,Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,Multi-Race,35 to 39,0,0,318,Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,Multi-Race,40 to 44,0,0,274,Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,Multi-Race,45 to 49,0,0,229,Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,Multi-Race,50 to 54,0,0,247,Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,Multi-Race,55 to 59,0,0,214,Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,Multi-Race,60 to 64,0,0,160,Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,Hispanic,25 to 29,0,0,"1,368",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,Hispanic,30 to 34,0,0,"1,558",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,Hispanic,35 to 39,0,0,"1,767",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,Hispanic,40 to 44,0,0,"1,759",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,Hispanic,45 to 49,0,0,"1,441",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,Hispanic,50 to 54,0,0,"1,319",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,Hispanic,55 to 59,0,0,"1,005",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Male,Hispanic,60 to 64,0,0,706,Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,White,25 to 29,0,1,"13,979",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,White,30 to 34,1,1,"14,728",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,White,35 to 39,1,1,"16,662",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,White,40 to 44,1,2,"16,834",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,White,45 to 49,2,2,"16,086",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,White,50 to 54,3,2,"19,654",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,White,55 to 59,1,2,"22,494",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,White,60 to 64,2,3,"23,711",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,Black,25 to 29,0,0,"1,015",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,Black,30 to 34,0,0,"1,160",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,Black,35 to 39,0,0,"1,189",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,Black,40 to 44,0,0,"1,140",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,Black,45 to 49,0,0,985,Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,Black,50 to 54,0,0,"1,033",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,Black,55 to 59,0,0,977,Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,Black,60 to 64,0,0,776,Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,Asian/Pacific Islander,25 to 29,0,0,"1,032",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,Asian/Pacific Islander,30 to 34,0,0,"1,347",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,Asian/Pacific Islander,35 to 39,0,0,"1,722",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,Asian/Pacific Islander,40 to 44,0,0,"1,792",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,Asian/Pacific Islander,45 to 49,0,0,"1,541",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,Asian/Pacific Islander,50 to 54,0,0,"1,343",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,Asian/Pacific Islander,55 to 59,0,0,"1,185",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,Asian/Pacific Islander,60 to 64,0,0,"1,026",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,Multi-Race,25 to 29,0,0,455,Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,Multi-Race,30 to 34,0,0,340,Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,Multi-Race,35 to 39,0,0,321,Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,Multi-Race,40 to 44,0,0,265,Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,Multi-Race,45 to 49,0,0,242,Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,Multi-Race,50 to 54,0,0,210,Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,Multi-Race,55 to 59,0,0,205,Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,Multi-Race,60 to 64,0,0,189,Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,Hispanic,25 to 29,0,0,"1,214",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,Hispanic,30 to 34,0,0,"1,313",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,Hispanic,35 to 39,0,0,"1,473",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,Hispanic,40 to 44,0,0,"1,537",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,Hispanic,45 to 49,0,0,"1,393",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,Hispanic,50 to 54,0,0,"1,122",Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,Hispanic,55 to 59,0,0,922,Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Bucks,2022,Female,Hispanic,60 to 64,0,0,726,Crude/Age-Specific Rate,ND,ND,ND,,017
Suicide (intentional self-harm),Butler,2022,Male,White,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,White,30 to 34,2,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,White,35 to 39,3,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,White,40 to 44,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,White,45 to 49,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,White,50 to 54,4,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,White,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,White,60 to 64,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,Black,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,Black,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,Black,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,Black,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,Black,60 to 64,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,Asian/Pacific Islander,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,Asian/Pacific Islander,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,Asian/Pacific Islander,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,Asian/Pacific Islander,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,Asian/Pacific Islander,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,Multi-Race,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,Multi-Race,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,Multi-Race,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,Multi-Race,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,Multi-Race,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,Hispanic,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,Hispanic,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,Hispanic,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,Hispanic,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Male,Hispanic,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,White,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,White,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,White,40 to 44,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,White,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,White,50 to 54,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,White,55 to 59,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,White,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,Black,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,Black,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,Black,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,Black,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,Black,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,Asian/Pacific Islander,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,Asian/Pacific Islander,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,Asian/Pacific Islander,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,Asian/Pacific Islander,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,Asian/Pacific Islander,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,Multi-Race,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,Multi-Race,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,Multi-Race,50 to 54,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,Multi-Race,55 to 59,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,Multi-Race,60 to 64,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,Hispanic,25 to 29,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,Hispanic,30 to 34,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
Suicide (intentional self-harm),Butler,2022,Female,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,019
